loc,cases,deaths,date,Region,year
BILIRAN,3,0,11/10/2020,REGION VII-EASTERN VISAYAS,2020
BILIRAN,2,0,18/10/2020,REGION VII-EASTERN VISAYAS,2020
BILIRAN,1,0,25/10/2020,REGION VII-EASTERN VISAYAS,2020
BILIRAN,0,0,1/11/2020,REGION VII-EASTERN VISAYAS,2020
BILIRAN,2,0,8/11/2020,REGION VII-EASTERN VISAYAS,2020
BILIRAN,2,0,15/11/2020,REGION VII-EASTERN VISAYAS,2020
BILIRAN,2,0,22/11/2020,REGION VII-EASTERN VISAYAS,2020
BILIRAN,2,0,29/11/2020,REGION VII-EASTERN VISAYAS,2020
BILIRAN,0,0,6/12/2020,REGION VII-EASTERN VISAYAS,2020
BILIRAN,1,0,13/12/2020,REGION VII-EASTERN VISAYAS,2020
BILIRAN,0,0,20/12/2020,REGION VII-EASTERN VISAYAS,2020
BILIRAN,0,0,27/12/2020,REGION VII-EASTERN VISAYAS,2020
EASTERN SAMAR,5,0,12/1/2020,REGION VII-EASTERN VISAYAS,2020
EASTERN SAMAR,19,0,19/01/2020,REGION VII-EASTERN VISAYAS,2020
EASTERN SAMAR,21,0,26/01/2020,REGION VII-EASTERN VISAYAS,2020
EASTERN SAMAR,13,0,2/2/2020,REGION VII-EASTERN VISAYAS,2020
EASTERN SAMAR,21,0,9/2/2020,REGION VII-EASTERN VISAYAS,2020
EASTERN SAMAR,18,0,16/02/2020,REGION VII-EASTERN VISAYAS,2020
EASTERN SAMAR,10,0,23/02/2020,REGION VII-EASTERN VISAYAS,2020
EASTERN SAMAR,15,1,1/3/2020,REGION VII-EASTERN VISAYAS,2020
EASTERN SAMAR,20,0,8/3/2020,REGION VII-EASTERN VISAYAS,2020
EASTERN SAMAR,17,0,15/03/2020,REGION VII-EASTERN VISAYAS,2020
EASTERN SAMAR,22,0,22/03/2020,REGION VII-EASTERN VISAYAS,2020
EASTERN SAMAR,9,1,29/03/2020,REGION VII-EASTERN VISAYAS,2020
EASTERN SAMAR,11,0,5/4/2020,REGION VII-EASTERN VISAYAS,2020
EASTERN SAMAR,14,0,12/4/2020,REGION VII-EASTERN VISAYAS,2020
EASTERN SAMAR,7,1,19/04/2020,REGION VII-EASTERN VISAYAS,2020
EASTERN SAMAR,12,0,26/04/2020,REGION VII-EASTERN VISAYAS,2020
EASTERN SAMAR,10,0,3/5/2020,REGION VII-EASTERN VISAYAS,2020
EASTERN SAMAR,4,0,10/5/2020,REGION VII-EASTERN VISAYAS,2020
EASTERN SAMAR,4,0,17/05/2020,REGION VII-EASTERN VISAYAS,2020
EASTERN SAMAR,7,0,24/05/2020,REGION VII-EASTERN VISAYAS,2020
EASTERN SAMAR,3,0,31/05/2020,REGION VII-EASTERN VISAYAS,2020
EASTERN SAMAR,9,0,7/6/2020,REGION VII-EASTERN VISAYAS,2020
EASTERN SAMAR,5,0,14/06/2020,REGION VII-EASTERN VISAYAS,2020
EASTERN SAMAR,4,0,21/06/2020,REGION VII-EASTERN VISAYAS,2020
EASTERN SAMAR,8,0,28/06/2020,REGION VII-EASTERN VISAYAS,2020
EASTERN SAMAR,6,0,5/7/2020,REGION VII-EASTERN VISAYAS,2020
EASTERN SAMAR,3,0,12/7/2020,REGION VII-EASTERN VISAYAS,2020
EASTERN SAMAR,7,0,19/07/2020,REGION VII-EASTERN VISAYAS,2020
EASTERN SAMAR,8,0,26/07/2020,REGION VII-EASTERN VISAYAS,2020
EASTERN SAMAR,2,0,2/8/2020,REGION VII-EASTERN VISAYAS,2020
EASTERN SAMAR,10,0,9/8/2020,REGION VII-EASTERN VISAYAS,2020
EASTERN SAMAR,3,0,16/08/2020,REGION VII-EASTERN VISAYAS,2020
EASTERN SAMAR,5,0,23/08/2020,REGION VII-EASTERN VISAYAS,2020
EASTERN SAMAR,8,0,30/08/2020,REGION VII-EASTERN VISAYAS,2020
EASTERN SAMAR,7,0,6/9/2020,REGION VII-EASTERN VISAYAS,2020
EASTERN SAMAR,1,0,13/09/2020,REGION VII-EASTERN VISAYAS,2020
EASTERN SAMAR,2,0,20/09/2020,REGION VII-EASTERN VISAYAS,2020
EASTERN SAMAR,5,0,27/09/2020,REGION VII-EASTERN VISAYAS,2020
EASTERN SAMAR,2,0,4/10/2020,REGION VII-EASTERN VISAYAS,2020
EASTERN SAMAR,4,0,11/10/2020,REGION VII-EASTERN VISAYAS,2020
EASTERN SAMAR,4,0,18/10/2020,REGION VII-EASTERN VISAYAS,2020
EASTERN SAMAR,16,0,25/10/2020,REGION VII-EASTERN VISAYAS,2020
EASTERN SAMAR,4,0,1/11/2020,REGION VII-EASTERN VISAYAS,2020
EASTERN SAMAR,10,1,8/11/2020,REGION VII-EASTERN VISAYAS,2020
EASTERN SAMAR,16,0,15/11/2020,REGION VII-EASTERN VISAYAS,2020
EASTERN SAMAR,6,0,22/11/2020,REGION VII-EASTERN VISAYAS,2020
EASTERN SAMAR,1,0,29/11/2020,REGION VII-EASTERN VISAYAS,2020
EASTERN SAMAR,0,0,6/12/2020,REGION VII-EASTERN VISAYAS,2020
EASTERN SAMAR,0,0,13/12/2020,REGION VII-EASTERN VISAYAS,2020
EASTERN SAMAR,0,0,20/12/2020,REGION VII-EASTERN VISAYAS,2020
EASTERN SAMAR,0,0,27/12/2020,REGION VII-EASTERN VISAYAS,2020
LEYTE,53,0,12/1/2020,REGION VII-EASTERN VISAYAS,2020
LEYTE,141,0,19/01/2020,REGION VII-EASTERN VISAYAS,2020
LEYTE,139,1,26/01/2020,REGION VII-EASTERN VISAYAS,2020
LEYTE,142,1,2/2/2020,REGION VII-EASTERN VISAYAS,2020
LEYTE,187,0,9/2/2020,REGION VII-EASTERN VISAYAS,2020
LEYTE,189,1,16/02/2020,REGION VII-EASTERN VISAYAS,2020
LEYTE,151,0,23/02/2020,REGION VII-EASTERN VISAYAS,2020
LEYTE,122,0,1/3/2020,REGION VII-EASTERN VISAYAS,2020
LEYTE,106,0,8/3/2020,REGION VII-EASTERN VISAYAS,2020
LEYTE,106,0,15/03/2020,REGION VII-EASTERN VISAYAS,2020
LEYTE,102,0,22/03/2020,REGION VII-EASTERN VISAYAS,2020
LEYTE,48,0,29/03/2020,REGION VII-EASTERN VISAYAS,2020
LEYTE,37,0,5/4/2020,REGION VII-EASTERN VISAYAS,2020
LEYTE,42,0,12/4/2020,REGION VII-EASTERN VISAYAS,2020
LEYTE,12,0,19/04/2020,REGION VII-EASTERN VISAYAS,2020
LEYTE,18,0,26/04/2020,REGION VII-EASTERN VISAYAS,2020
LEYTE,18,0,3/5/2020,REGION VII-EASTERN VISAYAS,2020
LEYTE,17,0,10/5/2020,REGION VII-EASTERN VISAYAS,2020
LEYTE,23,0,17/05/2020,REGION VII-EASTERN VISAYAS,2020
LEYTE,5,0,24/05/2020,REGION VII-EASTERN VISAYAS,2020
LEYTE,10,0,31/05/2020,REGION VII-EASTERN VISAYAS,2020
LEYTE,19,0,7/6/2020,REGION VII-EASTERN VISAYAS,2020
LEYTE,20,0,14/06/2020,REGION VII-EASTERN VISAYAS,2020
LEYTE,13,0,21/06/2020,REGION VII-EASTERN VISAYAS,2020
LEYTE,1,0,28/06/2020,REGION VII-EASTERN VISAYAS,2020
LEYTE,13,0,5/7/2020,REGION VII-EASTERN VISAYAS,2020
LEYTE,8,0,12/7/2020,REGION VII-EASTERN VISAYAS,2020
LEYTE,9,0,19/07/2020,REGION VII-EASTERN VISAYAS,2020
LEYTE,15,0,26/07/2020,REGION VII-EASTERN VISAYAS,2020
LEYTE,9,0,2/8/2020,REGION VII-EASTERN VISAYAS,2020
LEYTE,11,0,9/8/2020,REGION VII-EASTERN VISAYAS,2020
LEYTE,10,0,16/08/2020,REGION VII-EASTERN VISAYAS,2020
LEYTE,11,0,23/08/2020,REGION VII-EASTERN VISAYAS,2020
LEYTE,10,0,30/08/2020,REGION VII-EASTERN VISAYAS,2020
LEYTE,9,0,6/9/2020,REGION VII-EASTERN VISAYAS,2020
LEYTE,12,0,13/09/2020,REGION VII-EASTERN VISAYAS,2020
LEYTE,11,0,20/09/2020,REGION VII-EASTERN VISAYAS,2020
LEYTE,9,0,27/09/2020,REGION VII-EASTERN VISAYAS,2020
LEYTE,5,0,4/10/2020,REGION VII-EASTERN VISAYAS,2020
LEYTE,5,0,11/10/2020,REGION VII-EASTERN VISAYAS,2020
LEYTE,8,0,18/10/2020,REGION VII-EASTERN VISAYAS,2020
LEYTE,6,0,25/10/2020,REGION VII-EASTERN VISAYAS,2020
LEYTE,4,0,1/11/2020,REGION VII-EASTERN VISAYAS,2020
LEYTE,1,0,8/11/2020,REGION VII-EASTERN VISAYAS,2020
LEYTE,5,0,15/11/2020,REGION VII-EASTERN VISAYAS,2020
LEYTE,7,0,22/11/2020,REGION VII-EASTERN VISAYAS,2020
LEYTE,1,0,29/11/2020,REGION VII-EASTERN VISAYAS,2020
LEYTE,0,0,6/12/2020,REGION VII-EASTERN VISAYAS,2020
LEYTE,5,0,13/12/2020,REGION VII-EASTERN VISAYAS,2020
LEYTE,6,0,20/12/2020,REGION VII-EASTERN VISAYAS,2020
LEYTE,2,0,27/12/2020,REGION VII-EASTERN VISAYAS,2020
NORTHERN SAMAR,20,0,12/1/2020,REGION VII-EASTERN VISAYAS,2020
NORTHERN SAMAR,22,0,19/01/2020,REGION VII-EASTERN VISAYAS,2020
NORTHERN SAMAR,16,0,26/01/2020,REGION VII-EASTERN VISAYAS,2020
NORTHERN SAMAR,47,0,2/2/2020,REGION VII-EASTERN VISAYAS,2020
NORTHERN SAMAR,24,0,9/2/2020,REGION VII-EASTERN VISAYAS,2020
NORTHERN SAMAR,29,0,16/02/2020,REGION VII-EASTERN VISAYAS,2020
NORTHERN SAMAR,22,0,23/02/2020,REGION VII-EASTERN VISAYAS,2020
NORTHERN SAMAR,10,0,1/3/2020,REGION VII-EASTERN VISAYAS,2020
NORTHERN SAMAR,7,0,8/3/2020,REGION VII-EASTERN VISAYAS,2020
NORTHERN SAMAR,16,0,15/03/2020,REGION VII-EASTERN VISAYAS,2020
NORTHERN SAMAR,12,0,22/03/2020,REGION VII-EASTERN VISAYAS,2020
NORTHERN SAMAR,3,0,29/03/2020,REGION VII-EASTERN VISAYAS,2020
NORTHERN SAMAR,4,0,5/4/2020,REGION VII-EASTERN VISAYAS,2020
NORTHERN SAMAR,3,0,12/4/2020,REGION VII-EASTERN VISAYAS,2020
NORTHERN SAMAR,0,0,19/04/2020,REGION VII-EASTERN VISAYAS,2020
NORTHERN SAMAR,3,0,26/04/2020,REGION VII-EASTERN VISAYAS,2020
NORTHERN SAMAR,6,0,3/5/2020,REGION VII-EASTERN VISAYAS,2020
NORTHERN SAMAR,1,0,10/5/2020,REGION VII-EASTERN VISAYAS,2020
NORTHERN SAMAR,1,0,17/05/2020,REGION VII-EASTERN VISAYAS,2020
NORTHERN SAMAR,7,0,24/05/2020,REGION VII-EASTERN VISAYAS,2020
NORTHERN SAMAR,3,0,31/05/2020,REGION VII-EASTERN VISAYAS,2020
NORTHERN SAMAR,2,0,7/6/2020,REGION VII-EASTERN VISAYAS,2020
NORTHERN SAMAR,3,0,14/06/2020,REGION VII-EASTERN VISAYAS,2020
NORTHERN SAMAR,2,0,21/06/2020,REGION VII-EASTERN VISAYAS,2020
NORTHERN SAMAR,4,0,28/06/2020,REGION VII-EASTERN VISAYAS,2020
NORTHERN SAMAR,1,0,5/7/2020,REGION VII-EASTERN VISAYAS,2020
NORTHERN SAMAR,2,0,12/7/2020,REGION VII-EASTERN VISAYAS,2020
NORTHERN SAMAR,3,0,19/07/2020,REGION VII-EASTERN VISAYAS,2020
NORTHERN SAMAR,1,0,26/07/2020,REGION VII-EASTERN VISAYAS,2020
NORTHERN SAMAR,5,0,2/8/2020,REGION VII-EASTERN VISAYAS,2020
NORTHERN SAMAR,0,0,9/8/2020,REGION VII-EASTERN VISAYAS,2020
NORTHERN SAMAR,2,0,16/08/2020,REGION VII-EASTERN VISAYAS,2020
NORTHERN SAMAR,3,0,23/08/2020,REGION VII-EASTERN VISAYAS,2020
NORTHERN SAMAR,4,0,30/08/2020,REGION VII-EASTERN VISAYAS,2020
NORTHERN SAMAR,3,0,6/9/2020,REGION VII-EASTERN VISAYAS,2020
NORTHERN SAMAR,3,1,13/09/2020,REGION VII-EASTERN VISAYAS,2020
NORTHERN SAMAR,2,0,20/09/2020,REGION VII-EASTERN VISAYAS,2020
NORTHERN SAMAR,2,0,27/09/2020,REGION VII-EASTERN VISAYAS,2020
NORTHERN SAMAR,0,0,4/10/2020,REGION VII-EASTERN VISAYAS,2020
NORTHERN SAMAR,0,0,11/10/2020,REGION VII-EASTERN VISAYAS,2020
NORTHERN SAMAR,0,0,18/10/2020,REGION VII-EASTERN VISAYAS,2020
NORTHERN SAMAR,1,0,25/10/2020,REGION VII-EASTERN VISAYAS,2020
NORTHERN SAMAR,0,0,1/11/2020,REGION VII-EASTERN VISAYAS,2020
NORTHERN SAMAR,0,0,8/11/2020,REGION VII-EASTERN VISAYAS,2020
NORTHERN SAMAR,0,0,15/11/2020,REGION VII-EASTERN VISAYAS,2020
NORTHERN SAMAR,0,0,22/11/2020,REGION VII-EASTERN VISAYAS,2020
NORTHERN SAMAR,0,0,29/11/2020,REGION VII-EASTERN VISAYAS,2020
NORTHERN SAMAR,0,0,6/12/2020,REGION VII-EASTERN VISAYAS,2020
NORTHERN SAMAR,0,0,13/12/2020,REGION VII-EASTERN VISAYAS,2020
NORTHERN SAMAR,0,0,20/12/2020,REGION VII-EASTERN VISAYAS,2020
NORTHERN SAMAR,0,0,27/12/2020,REGION VII-EASTERN VISAYAS,2020
ORMOC CITY,4,0,12/1/2020,REGION VII-EASTERN VISAYAS,2020
ORMOC CITY,13,0,19/01/2020,REGION VII-EASTERN VISAYAS,2020
ORMOC CITY,16,0,26/01/2020,REGION VII-EASTERN VISAYAS,2020
ORMOC CITY,12,0,2/2/2020,REGION VII-EASTERN VISAYAS,2020
ORMOC CITY,14,1,9/2/2020,REGION VII-EASTERN VISAYAS,2020
ORMOC CITY,15,0,16/02/2020,REGION VII-EASTERN VISAYAS,2020
ORMOC CITY,7,0,23/02/2020,REGION VII-EASTERN VISAYAS,2020
ORMOC CITY,11,0,1/3/2020,REGION VII-EASTERN VISAYAS,2020
ORMOC CITY,17,0,8/3/2020,REGION VII-EASTERN VISAYAS,2020
ORMOC CITY,12,0,15/03/2020,REGION VII-EASTERN VISAYAS,2020
ORMOC CITY,5,0,22/03/2020,REGION VII-EASTERN VISAYAS,2020
ORMOC CITY,7,0,29/03/2020,REGION VII-EASTERN VISAYAS,2020
ORMOC CITY,7,0,5/4/2020,REGION VII-EASTERN VISAYAS,2020
ORMOC CITY,4,0,12/4/2020,REGION VII-EASTERN VISAYAS,2020
ORMOC CITY,7,0,19/04/2020,REGION VII-EASTERN VISAYAS,2020
ORMOC CITY,0,0,26/04/2020,REGION VII-EASTERN VISAYAS,2020
ORMOC CITY,5,0,3/5/2020,REGION VII-EASTERN VISAYAS,2020
ORMOC CITY,0,0,10/5/2020,REGION VII-EASTERN VISAYAS,2020
ORMOC CITY,1,0,17/05/2020,REGION VII-EASTERN VISAYAS,2020
ORMOC CITY,0,0,24/05/2020,REGION VII-EASTERN VISAYAS,2020
ORMOC CITY,0,0,31/05/2020,REGION VII-EASTERN VISAYAS,2020
ORMOC CITY,0,0,7/6/2020,REGION VII-EASTERN VISAYAS,2020
ORMOC CITY,0,0,14/06/2020,REGION VII-EASTERN VISAYAS,2020
ORMOC CITY,3,0,21/06/2020,REGION VII-EASTERN VISAYAS,2020
ORMOC CITY,0,0,28/06/2020,REGION VII-EASTERN VISAYAS,2020
ORMOC CITY,0,0,5/7/2020,REGION VII-EASTERN VISAYAS,2020
ORMOC CITY,2,0,12/7/2020,REGION VII-EASTERN VISAYAS,2020
ORMOC CITY,0,0,19/07/2020,REGION VII-EASTERN VISAYAS,2020
ORMOC CITY,1,0,26/07/2020,REGION VII-EASTERN VISAYAS,2020
ORMOC CITY,1,0,2/8/2020,REGION VII-EASTERN VISAYAS,2020
ORMOC CITY,1,0,9/8/2020,REGION VII-EASTERN VISAYAS,2020
ORMOC CITY,2,0,16/08/2020,REGION VII-EASTERN VISAYAS,2020
ORMOC CITY,1,0,23/08/2020,REGION VII-EASTERN VISAYAS,2020
ORMOC CITY,1,0,30/08/2020,REGION VII-EASTERN VISAYAS,2020
ORMOC CITY,1,0,6/9/2020,REGION VII-EASTERN VISAYAS,2020
ORMOC CITY,2,0,13/09/2020,REGION VII-EASTERN VISAYAS,2020
ORMOC CITY,3,0,20/09/2020,REGION VII-EASTERN VISAYAS,2020
ORMOC CITY,4,0,27/09/2020,REGION VII-EASTERN VISAYAS,2020
ORMOC CITY,2,0,4/10/2020,REGION VII-EASTERN VISAYAS,2020
ORMOC CITY,1,0,11/10/2020,REGION VII-EASTERN VISAYAS,2020
ORMOC CITY,0,0,18/10/2020,REGION VII-EASTERN VISAYAS,2020
ORMOC CITY,0,0,25/10/2020,REGION VII-EASTERN VISAYAS,2020
ORMOC CITY,3,0,1/11/2020,REGION VII-EASTERN VISAYAS,2020
ORMOC CITY,2,0,8/11/2020,REGION VII-EASTERN VISAYAS,2020
ORMOC CITY,0,0,15/11/2020,REGION VII-EASTERN VISAYAS,2020
ORMOC CITY,0,0,22/11/2020,REGION VII-EASTERN VISAYAS,2020
ORMOC CITY,1,0,29/11/2020,REGION VII-EASTERN VISAYAS,2020
ORMOC CITY,0,0,6/12/2020,REGION VII-EASTERN VISAYAS,2020
ORMOC CITY,1,0,13/12/2020,REGION VII-EASTERN VISAYAS,2020
ORMOC CITY,0,0,20/12/2020,REGION VII-EASTERN VISAYAS,2020
ORMOC CITY,1,0,27/12/2020,REGION VII-EASTERN VISAYAS,2020
SAMAR,35,0,12/1/2020,REGION VII-EASTERN VISAYAS,2020
SAMAR,75,0,19/01/2020,REGION VII-EASTERN VISAYAS,2020
SAMAR,28,0,26/01/2020,REGION VII-EASTERN VISAYAS,2020
SAMAR,62,0,2/2/2020,REGION VII-EASTERN VISAYAS,2020
SAMAR,51,0,9/2/2020,REGION VII-EASTERN VISAYAS,2020
SAMAR,55,0,16/02/2020,REGION VII-EASTERN VISAYAS,2020
SAMAR,55,0,23/02/2020,REGION VII-EASTERN VISAYAS,2020
SAMAR,47,0,1/3/2020,REGION VII-EASTERN VISAYAS,2020
SAMAR,38,0,8/3/2020,REGION VII-EASTERN VISAYAS,2020
SAMAR,17,0,15/03/2020,REGION VII-EASTERN VISAYAS,2020
SAMAR,17,0,22/03/2020,REGION VII-EASTERN VISAYAS,2020
SAMAR,11,0,29/03/2020,REGION VII-EASTERN VISAYAS,2020
SAMAR,2,0,5/4/2020,REGION VII-EASTERN VISAYAS,2020
SAMAR,8,0,12/4/2020,REGION VII-EASTERN VISAYAS,2020
SAMAR,4,0,19/04/2020,REGION VII-EASTERN VISAYAS,2020
SAMAR,3,0,26/04/2020,REGION VII-EASTERN VISAYAS,2020
SAMAR,4,0,3/5/2020,REGION VII-EASTERN VISAYAS,2020
SAMAR,0,0,10/5/2020,REGION VII-EASTERN VISAYAS,2020
SAMAR,0,0,17/05/2020,REGION VII-EASTERN VISAYAS,2020
SAMAR,4,0,24/05/2020,REGION VII-EASTERN VISAYAS,2020
SAMAR,0,0,31/05/2020,REGION VII-EASTERN VISAYAS,2020
SAMAR,1,1,7/6/2020,REGION VII-EASTERN VISAYAS,2020
SAMAR,2,0,14/06/2020,REGION VII-EASTERN VISAYAS,2020
SAMAR,0,0,21/06/2020,REGION VII-EASTERN VISAYAS,2020
SAMAR,0,0,28/06/2020,REGION VII-EASTERN VISAYAS,2020
SAMAR,3,0,5/7/2020,REGION VII-EASTERN VISAYAS,2020
SAMAR,1,0,12/7/2020,REGION VII-EASTERN VISAYAS,2020
SAMAR,3,0,19/07/2020,REGION VII-EASTERN VISAYAS,2020
SAMAR,2,0,26/07/2020,REGION VII-EASTERN VISAYAS,2020
SAMAR,5,0,2/8/2020,REGION VII-EASTERN VISAYAS,2020
SAMAR,3,0,9/8/2020,REGION VII-EASTERN VISAYAS,2020
SAMAR,1,0,16/08/2020,REGION VII-EASTERN VISAYAS,2020
SAMAR,0,0,23/08/2020,REGION VII-EASTERN VISAYAS,2020
SAMAR,1,0,30/08/2020,REGION VII-EASTERN VISAYAS,2020
SAMAR,0,0,6/9/2020,REGION VII-EASTERN VISAYAS,2020
SAMAR,0,0,13/09/2020,REGION VII-EASTERN VISAYAS,2020
SAMAR,0,0,20/09/2020,REGION VII-EASTERN VISAYAS,2020
SAMAR,0,0,27/09/2020,REGION VII-EASTERN VISAYAS,2020
SAMAR,1,0,4/10/2020,REGION VII-EASTERN VISAYAS,2020
SAMAR,0,0,11/10/2020,REGION VII-EASTERN VISAYAS,2020
SAMAR,3,0,18/10/2020,REGION VII-EASTERN VISAYAS,2020
SAMAR,8,0,25/10/2020,REGION VII-EASTERN VISAYAS,2020
SAMAR,5,0,1/11/2020,REGION VII-EASTERN VISAYAS,2020
SAMAR,0,0,8/11/2020,REGION VII-EASTERN VISAYAS,2020
SAMAR,0,0,15/11/2020,REGION VII-EASTERN VISAYAS,2020
SAMAR,0,0,22/11/2020,REGION VII-EASTERN VISAYAS,2020
SAMAR,2,0,29/11/2020,REGION VII-EASTERN VISAYAS,2020
SAMAR,1,0,6/12/2020,REGION VII-EASTERN VISAYAS,2020
SAMAR,0,0,13/12/2020,REGION VII-EASTERN VISAYAS,2020
SAMAR,0,0,20/12/2020,REGION VII-EASTERN VISAYAS,2020
SAMAR,0,0,27/12/2020,REGION VII-EASTERN VISAYAS,2020
SOUTHERN LEYTE,13,0,12/1/2020,REGION VII-EASTERN VISAYAS,2020
SOUTHERN LEYTE,64,0,19/01/2020,REGION VII-EASTERN VISAYAS,2020
SOUTHERN LEYTE,52,0,26/01/2020,REGION VII-EASTERN VISAYAS,2020
SOUTHERN LEYTE,55,0,2/2/2020,REGION VII-EASTERN VISAYAS,2020
SOUTHERN LEYTE,34,0,9/2/2020,REGION VII-EASTERN VISAYAS,2020
SOUTHERN LEYTE,32,0,16/02/2020,REGION VII-EASTERN VISAYAS,2020
SOUTHERN LEYTE,15,0,23/02/2020,REGION VII-EASTERN VISAYAS,2020
SOUTHERN LEYTE,32,0,1/3/2020,REGION VII-EASTERN VISAYAS,2020
SOUTHERN LEYTE,48,0,8/3/2020,REGION VII-EASTERN VISAYAS,2020
SOUTHERN LEYTE,38,0,15/03/2020,REGION VII-EASTERN VISAYAS,2020
SOUTHERN LEYTE,36,0,22/03/2020,REGION VII-EASTERN VISAYAS,2020
SOUTHERN LEYTE,36,0,29/03/2020,REGION VII-EASTERN VISAYAS,2020
SOUTHERN LEYTE,15,0,5/4/2020,REGION VII-EASTERN VISAYAS,2020
SOUTHERN LEYTE,15,0,12/4/2020,REGION VII-EASTERN VISAYAS,2020
SOUTHERN LEYTE,14,0,19/04/2020,REGION VII-EASTERN VISAYAS,2020
SOUTHERN LEYTE,8,0,26/04/2020,REGION VII-EASTERN VISAYAS,2020
SOUTHERN LEYTE,0,0,3/5/2020,REGION VII-EASTERN VISAYAS,2020
SOUTHERN LEYTE,9,0,10/5/2020,REGION VII-EASTERN VISAYAS,2020
SOUTHERN LEYTE,9,0,17/05/2020,REGION VII-EASTERN VISAYAS,2020
SOUTHERN LEYTE,3,0,24/05/2020,REGION VII-EASTERN VISAYAS,2020
SOUTHERN LEYTE,2,0,31/05/2020,REGION VII-EASTERN VISAYAS,2020
SOUTHERN LEYTE,2,0,7/6/2020,REGION VII-EASTERN VISAYAS,2020
SOUTHERN LEYTE,6,0,14/06/2020,REGION VII-EASTERN VISAYAS,2020
SOUTHERN LEYTE,7,0,21/06/2020,REGION VII-EASTERN VISAYAS,2020
SOUTHERN LEYTE,2,0,28/06/2020,REGION VII-EASTERN VISAYAS,2020
SOUTHERN LEYTE,3,0,5/7/2020,REGION VII-EASTERN VISAYAS,2020
SOUTHERN LEYTE,5,0,12/7/2020,REGION VII-EASTERN VISAYAS,2020
SOUTHERN LEYTE,12,0,19/07/2020,REGION VII-EASTERN VISAYAS,2020
SOUTHERN LEYTE,5,0,26/07/2020,REGION VII-EASTERN VISAYAS,2020
SOUTHERN LEYTE,0,0,2/8/2020,REGION VII-EASTERN VISAYAS,2020
SOUTHERN LEYTE,3,0,9/8/2020,REGION VII-EASTERN VISAYAS,2020
SOUTHERN LEYTE,1,0,16/08/2020,REGION VII-EASTERN VISAYAS,2020
SOUTHERN LEYTE,2,0,23/08/2020,REGION VII-EASTERN VISAYAS,2020
SOUTHERN LEYTE,4,0,30/08/2020,REGION VII-EASTERN VISAYAS,2020
SOUTHERN LEYTE,8,0,6/9/2020,REGION VII-EASTERN VISAYAS,2020
SOUTHERN LEYTE,17,0,13/09/2020,REGION VII-EASTERN VISAYAS,2020
SOUTHERN LEYTE,6,0,20/09/2020,REGION VII-EASTERN VISAYAS,2020
SOUTHERN LEYTE,7,0,27/09/2020,REGION VII-EASTERN VISAYAS,2020
SOUTHERN LEYTE,7,0,4/10/2020,REGION VII-EASTERN VISAYAS,2020
SOUTHERN LEYTE,4,0,11/10/2020,REGION VII-EASTERN VISAYAS,2020
SOUTHERN LEYTE,0,0,18/10/2020,REGION VII-EASTERN VISAYAS,2020
SOUTHERN LEYTE,2,0,25/10/2020,REGION VII-EASTERN VISAYAS,2020
SOUTHERN LEYTE,2,0,1/11/2020,REGION VII-EASTERN VISAYAS,2020
SOUTHERN LEYTE,4,0,8/11/2020,REGION VII-EASTERN VISAYAS,2020
SOUTHERN LEYTE,12,0,15/11/2020,REGION VII-EASTERN VISAYAS,2020
SOUTHERN LEYTE,6,0,22/11/2020,REGION VII-EASTERN VISAYAS,2020
SOUTHERN LEYTE,5,0,29/11/2020,REGION VII-EASTERN VISAYAS,2020
SOUTHERN LEYTE,6,0,6/12/2020,REGION VII-EASTERN VISAYAS,2020
SOUTHERN LEYTE,4,0,13/12/2020,REGION VII-EASTERN VISAYAS,2020
SOUTHERN LEYTE,1,0,20/12/2020,REGION VII-EASTERN VISAYAS,2020
SOUTHERN LEYTE,2,0,27/12/2020,REGION VII-EASTERN VISAYAS,2020
TACLOBAN,5,0,12/1/2020,REGION VII-EASTERN VISAYAS,2020
TACLOBAN,32,1,19/01/2020,REGION VII-EASTERN VISAYAS,2020
TACLOBAN,22,0,26/01/2020,REGION VII-EASTERN VISAYAS,2020
TACLOBAN,18,0,2/2/2020,REGION VII-EASTERN VISAYAS,2020
TACLOBAN,22,0,9/2/2020,REGION VII-EASTERN VISAYAS,2020
TACLOBAN,28,0,16/02/2020,REGION VII-EASTERN VISAYAS,2020
TACLOBAN,36,0,23/02/2020,REGION VII-EASTERN VISAYAS,2020
TACLOBAN,15,0,1/3/2020,REGION VII-EASTERN VISAYAS,2020
TACLOBAN,27,0,8/3/2020,REGION VII-EASTERN VISAYAS,2020
TACLOBAN,19,0,15/03/2020,REGION VII-EASTERN VISAYAS,2020
TACLOBAN,18,0,22/03/2020,REGION VII-EASTERN VISAYAS,2020
TACLOBAN,6,0,29/03/2020,REGION VII-EASTERN VISAYAS,2020
TACLOBAN,5,0,5/4/2020,REGION VII-EASTERN VISAYAS,2020
TACLOBAN,2,0,12/4/2020,REGION VII-EASTERN VISAYAS,2020
TACLOBAN,4,0,19/04/2020,REGION VII-EASTERN VISAYAS,2020
TACLOBAN,1,0,26/04/2020,REGION VII-EASTERN VISAYAS,2020
TACLOBAN,3,0,3/5/2020,REGION VII-EASTERN VISAYAS,2020
TACLOBAN,2,0,10/5/2020,REGION VII-EASTERN VISAYAS,2020
TACLOBAN,6,0,17/05/2020,REGION VII-EASTERN VISAYAS,2020
TACLOBAN,3,0,24/05/2020,REGION VII-EASTERN VISAYAS,2020
